OperatorID;Room1;Room2;TravelTime
8;144A01DK 14;143A01DK 14;34
8;143A01DK 14;043A14DK 14;8
8;043A14DK 14;043A14DK 13;5
8;043A14DK 13;043A14DK 12;5
8;043A14DK 12;043A14DK 11;5
8;043A14DK 11;113A02DK 11;8
8;113A02DK 11;093A08DK 11;19
8;093A08DK 11;113A02DK 11;19
8;113A02DK 11;112A01DK 11;35
8;112A01DK 11;092A04DK 11;10
8;092A04DK 11;112A01DK 11;10
8;112A01DK 11;111A01DK 11;25
8;111A01DK 11;031A21DK 11;12
8;031A21DK 11;031A21DK 10;7
8;031A21DK 10;101A01DK 10;12
8;101A01DK 10;091A06DK 10;7
8;091A06DK 10;101A01DK 10;7
8;101A01DK 10;031A21DK 10;12
8;031A21DK 10;031A21DK 9;7
8;031A21DK 9;031A21DK 8;8
8;031A21DK 8;031A21DK 7;8
8;031A21DK 7;031A21DK 6;8
8;031A21DK 6;031A21DK 5;8
8;031A21DK 5;031A21DK 4;6
8;031A21DK 4;041A17DK 4;6
8;041A17DK 4;031A11DK 4;11
8;031A11DK 4;041A18DK 4;6
8;041A18DK 4;031A08DK 4;4
8;031A08DK 4;031A08_1DK 3;8
8;031A08_1DK 3;031A15DK 3;6
8;031A15DK 3;031A39DK 3;12
8;031A39DK 3;011A01DK 3;8
8;011A01DK 3;011A01DK 2;8
8;011A01DK 2;012A01DK 2;21
8;012A01DK 2;012A01DK 1;20
8;012A01DK 1;012A04DK 1;15
8;012A04DK 1;012A02DK 1;6
8;012A02DK 1;012A08DK 1;2
8;012A08DK 1;013A01DK 1;21
8;013A01DK 1;013A07DK 1;18
8;013A07DK 1;013A10DK 1;8
8;013A10DK 1;014A01DK 1;2
8;014A01DK 1;013A10DK 1;2
8;013A10DK 1;013A10DK 2;24
8;013A10DK 2;013A10_1DK 3;13
8;013A10_1DK 3;033A06DK 3;5
8;033A06DK 3;033A06DK 4;14
8;033A06DK 4;043A03DK 4;9
8;043A03DK 4;043A14DK 4;15
8;043A14DK 4;043A14DK 5;6
8;043A14DK 5;043A14DK 6;6
8;043A14DK 6;043A14DK 7;6
8;043A14DK 7;043A14DK 8;7
8;043A14DK 8;043A14DK 9;7
8;043A14DK 9;093A02DK 9;8
8;093A02DK 9;092A03DK 9;30
8;092A03DK 9;092A04DK 9;5
8;092A04DK 9;092A03DK 9;5
8;092A03DK 9;093A02DK 9;30
8;093A02DK 9;043A14DK 9;8
8;043A14DK 9;093A09DK 9;3
8;093A09DK 9;093A08DK 9;7
8;093A08DK 9;093A09DK 9;7
8;093A09DK 9;043A14DK 9;3
8;043A14DK 9;043A14DK 10;5
8;043A14DK 10;043A14DK 11;5
8;043A14DK 11;043A14DK 12;5
8;043A14DK 12;043A14DK 13;5
8;043A14DK 13;043A14DK 14;5
8;043A14DK 14;043A14DK 15;5
8;043A14DK 15;153A10DK 15;2
8;153A10DK 15;093A08DK 15;6
8;093A08DK 15;153A10DK 15;6
8;153A10DK 15;043A14DK 15;2
8;043A14DK 15;043A14DK 16;5
8;043A14DK 16;163A03DK 16;14
8;163A03DK 16;032A14DK 16;12
8;032A14DK 16;162A11DK 16;7
8;162A11DK 16;161A09DK 16;72
9;034A04DK 4;044A29DK 4;9
9;044A29DK 4;024A06DK 4;5
9;024A06DK 4;024A06DK 3;7
9;024A06DK 3;024A06DK 2;7
9;024A06DK 2;024A06DK 3;7
9;024A06DK 3;024A06DK 4;7
9;024A06DK 4;044A29DK 4;5
9;044A29DK 4;034A04DK 4;9
9;034A04DK 4;044A05DK 4;9
9;044A05DK 4;044A04DK 4;5
9;044A04DK 4;044A04DK 5;5
9;044A04DK 5;044A04DK 6;6
9;044A04DK 6;044A04DK 7;7
9;044A04DK 7;044A04DK 8;7
9;044A04DK 8;044A04DK 9;7
9;044A04DK 9;044A04DK 10;6
9;044A04DK 10;104A06DK 10;3
9;104A06DK 10;094A08DK 10;10
9;094A08DK 10;104A06DK 10;10
9;104A06DK 10;044A04DK 10;3
9;044A04DK 10;044A04DK 11;6
9;044A04DK 11;044A04DK 12;6
9;044A04DK 12;044A04DK 13;6
9;044A04DK 13;044A04DK 14;6
9;044A04DK 14;044A04DK 15;6
9;044A04DK 15;154A11DK 15;3
9;154A11DK 15;094A08DK 15;9
9;094A08DK 15;154A11DK 15;9
9;154A11DK 15;044A04DK 15;3
9;044A04DK 15;044A04DK 16;6
9;044A04DK 16;164A01DK 16;20
9;164A01DK 16;025A02DK 16;13
9;025A02DK 16;025A02DK 18;11
9;025A02DK 18;025A02DK 19;11
9;025A02DK 19;195A01DK 19;6
9;195A01DK 19;205A04DK 20;64
9;205A04DK 20;155A07DK 20;10
9;155A07DK 20;205A04DK 20;10
9;205A04DK 20;195A01DK 19;64
9;195A01DK 19;025A02DK 19;6
9;025A02DK 19;195A02DK 19;6
9;195A02DK 19;055A05DK 20;37
9;055A05DK 20;195A02DK 19;37
9;195A02DK 19;025A02DK 19;6
9;025A02DK 19;025A02DK 18;11
9;025A02DK 18;025A02DK 16;11
9;025A02DK 16;164A01DK 16;13
9;164A01DK 16;044A04DK 16;20
9;044A04DK 16;044A04DK 18;6
9;044A04DK 18;044A04DK 19;7
9;044A04DK 19;194A02DK 19;3
9;194A02DK 19;094A08DK 19;4
9;094A08DK 19;194A02DK 19;4
9;194A02DK 19;044A04DK 19;3
9;044A04DK 19;192A03DK 19;86
9;192A03DK 19;043A14DK 19;48
9;043A14DK 19;Open AreaDK 20;73
9;Open AreaDK 20;043A14DK 19;73
9;043A14DK 19;043A14DK 18;6
9;043A14DK 18;043A14DK 16;6
9;043A14DK 16;163A03DK 16;14
9;163A03DK 16;163A10DK 16;19
9;163A10DK 16;163A03DK 16;19
9;163A03DK 16;181A01DK 18;50
9;181A01DK 18;162A11DK 16;45
9;162A11DK 16;032A14DK 16;7
9;032A14DK 16;032A14DK 15;10
9;032A14DK 15;032A14DK 14;10
9;032A14DK 14;032A14DK 13;10
9;032A14DK 13;032A14DK 12;10
9;032A14DK 12;032A14DK 11;10
9;032A14DK 11;112A01DK 11;25
9;112A01DK 11;111A01DK 11;25
9;111A01DK 11;091A06DK 11;6
9;091A06DK 11;111A01DK 11;6
9;111A01DK 11;031A21DK 11;12
9;031A21DK 11;031A21DK 10;7
9;031A21DK 10;101A01DK 10;12
9;101A01DK 10;102A01DK 10;22
9;102A01DK 10;092A04DK 10;12
9;092A04DK 10;102A01DK 10;12
9;102A01DK 10;032A14DK 10;29
9;032A14DK 10;032A14DK 9;10
9;032A14DK 9;093A01DK 9;16
9;093A01DK 9;094A01DK 9;32
9;094A01DK 9;095A03DK 9;37
9;095A03DK 9;096A01DK 9;34
9;096A01DK 9;056A03DK 9;8
10;034A04DK 4;044A05DK 4;9
10;044A05DK 4;043A03DK 4;30
10;043A03DK 4;032A14DK 4;12
10;032A14DK 4;042A12DK 4;3
10;042A12DK 4;092A04DK 4;7
10;092A04DK 4;042A12DK 4;7
10;042A12DK 4;032A14DK 4;3
10;032A14DK 4;032A04DK 4;22
10;032A04DK 4;042A26DK 4;5
10;042A26DK 4;042A01DK 4;7
10;042A01DK 4;042A26DK 4;7
10;042A26DK 4;032A04DK 4;5
10;032A04DK 4;041A17DK 4;15
10;041A17DK 4;031A28_1DK 4;13
10;031A28_1DK 4;041A17DK 4;13
10;041A17DK 4;031A21DK 4;6
10;031A21DK 4;031A21DK 3;6
10;031A21DK 3;031A39DK 3;5
10;031A39DK 3;011A01DK 3;8
10;011A01DK 3;011A01DK 2;8
10;011A01DK 2;011A01DK 3;8
10;011A01DK 3;031A39DK 3;8
10;031A39DK 3;031A15DK 3;12
10;031A15DK 3;031A08_1DK 3;6
10;031A08_1DK 3;031A08DK 4;8
10;031A08DK 4;031A08DK 5;8
10;031A08DK 5;031A08DK 6;8
10;031A08DK 6;061A07DK 6;5
10;061A07DK 6;061A25DK 6;5
10;061A25DK 6;061A03DK 6;7
10;061A03DK 6;OPEN AREADK 6;16
10;OPEN AREADK 6;061A05DK 6;16
10;061A05DK 6;OPEN AREADK 6;16
10;OPEN AREADK 6;061P24DK 6;16
10;061P24DK 6;061A25DK 6;4
10;061A25DK 6;061A07DK 6;5
10;061A07DK 6;061A14DK 6;12
10;061A14DK 6;061A18DK 6;14
10;061A18DK 6;031A21DK 6;4
10;031A21DK 6;031A21DK 7;8
10;031A21DK 7;031A21DK 8;8
10;031A21DK 8;031A21DK 9;8
10;031A21DK 9;031A21DK 10;7
10;031A21DK 10;031A21DK 11;7
10;031A21DK 11;111A01DK 11;12
10;111A01DK 11;112A01DK 11;25
10;112A01DK 11;092A04DK 11;10
10;092A04DK 11;112A01DK 11;10
10;112A01DK 11;111A01DK 11;25
10;111A01DK 11;031A21DK 11;12
10;031A21DK 11;031A21DK 12;7
10;031A21DK 12;031A21DK 13;7
10;031A21DK 13;031A21DK 14;7
10;031A21DK 14;141A05DK 14;12
10;141A05DK 14;091A06DK 14;7
10;091A06DK 14;141A05DK 14;7
10;141A05DK 14;031A21DK 14;12
10;031A21DK 14;031A21DK 13;7
10;031A21DK 13;031A21DK 12;7
10;031A21DK 12;031A21DK 11;7
10;031A21DK 11;031A21DK 10;7
10;031A21DK 10;031A21DK 9;7
10;031A21DK 9;031A21DK 8;8
10;031A21DK 8;031A21DK 7;8
10;031A21DK 7;031A21DK 6;8
10;031A21DK 6;031A21DK 5;8
10;031A21DK 5;031A21DK 4;6
10;031A21DK 4;031A21DK 3;6
10;031A21DK 3;031A39DK 3;5
10;031A39DK 3;011A01DK 3;8
10;011A01DK 3;011A01DK 2;8
10;011A01DK 2;011A01DK 3;8
10;011A01DK 3;031A39DK 3;8
10;031A39DK 3;031A21DK 3;5
10;031A21DK 3;031A21DK 4;6
10;031A21DK 4;041A17DK 4;6
10;041A17DK 4;032A04DK 4;15
10;032A04DK 4;032A14DK 4;22
10;032A14DK 4;043A03DK 4;12
10;043A03DK 4;033A06DK 4;9
10;033A06DK 4;033A06DK 3;14
10;033A06DK 3;013A10_1DK 3;5
10;013A10_1DK 3;013A10DK 2;13
10;013A10DK 2;013A10DK 1;24
10;013A10DK 1;013A07DK 1;8
10;013A07DK 1;013A10DK 1;8
10;013A10DK 1;014A01DK 1;2
10;014A01DK 1;014A01DK 2;37
10;014A01DK 2;014A01_1DK 3;27
10;014A01_1DK 3;014A01DK 2;27
10;014A01DK 2;014A01DK 3;21
10;014A01DK 3;014A02DK 3;7
10;014A02DK 3;034A02DK 3;8
10;034A02DK 3;014A02DK 3;8
10;014A02DK 3;014A01DK 3;7
10;014A01DK 3;014A01DK 2;21
10;014A01DK 2;014A01_1DK 3;27
11;034A04DK 4;044A05DK 4;9
11;044A05DK 4;014A02DK 4;7
11;014A02DK 4;014A02DK 3;15
11;014A02DK 3;034A02DK 3;8
11;034A02DK 3;014A02DK 3;8
11;014A02DK 3;014A01DK 3;7
11;014A01DK 3;014A01DK 2;21
11;014A01DK 2;014A01_1DK 3;27
11;014A01_1DK 3;014A01DK 2;27
11;014A01DK 2;014A01DK 1;37
11;014A01DK 1;013A10DK 1;2
11;013A10DK 1;013A10DK 2;24
11;013A10DK 2;013A10DK 1;24
11;013A10DK 1;013A07DK 1;8
11;013A07DK 1;013A08DK 1;4
11;013A08DK 1;013A08DK 2;17
11;013A08DK 2;013A08DK 3;14
11;013A08DK 3;033A05DK 3;5
11;033A05DK 3;013A08DK 3;5
11;013A08DK 3;013A08DK 4;14
11;013A08DK 4;043A03DK 4;14
11;043A03DK 4;032A14DK 4;12
11;032A14DK 4;042A12DK 4;3
11;042A12DK 4;092A04DK 4;7
11;092A04DK 4;042A12DK 4;7
11;042A12DK 4;032A14DK 4;3
11;032A14DK 4;032A04DK 4;22
11;032A04DK 4;041A17DK 4;15
11;041A17DK 4;031A28_1DK 4;13
11;031A28_1DK 4;041A17DK 4;13
11;041A17DK 4;031A21DK 4;6
11;031A21DK 4;031A21DK 3;6
11;031A21DK 3;031A39DK 3;5
11;031A39DK 3;011A01DK 3;8
11;011A01DK 3;011A01DK 2;8
11;011A01DK 2;011A01DK 3;8
11;011A01DK 3;031A39DK 3;8
11;031A39DK 3;031A21DK 3;5
11;031A21DK 3;031A21DK 4;6
11;031A21DK 4;041A17DK 4;6
11;041A17DK 4;042A22DK 4;17
11;042A22DK 4;012A05DK 4;10
11;012A05DK 4;012A05DK 3;14
11;012A05DK 3;012A06DK 3;5
11;012A06DK 3;032A09DK 3;7
11;032A09DK 3;012A06DK 3;7
11;012A06DK 3;012A05DK 3;5
11;012A05DK 3;012A05DK 4;14
11;012A05DK 4;042A22DK 4;10
11;042A22DK 4;032A14DK 4;21
11;032A14DK 4;043A03DK 4;12
11;043A03DK 4;043A14DK 4;15
11;043A14DK 4;043A14DK 5;6
11;043A14DK 5;043A14DK 6;6
11;043A14DK 6;043A14DK 7;6
11;043A14DK 7;043A14DK 8;7
11;043A14DK 8;043A14DK 9;7
11;043A14DK 9;043A14DK 10;5
11;043A14DK 10;103A08DK 10;3
11;103A08DK 10;093A08DK 10;6
11;093A08DK 10;103A08DK 10;6
11;103A08DK 10;043A14DK 10;3
11;043A14DK 10;043A14DK 9;5
11;043A14DK 9;093A09DK 9;3
11;093A09DK 9;093A08DK 9;7
11;093A08DK 9;093A09DK 9;7
11;093A09DK 9;043A14DK 9;3
11;043A14DK 9;093A02DK 9;8
11;093A02DK 9;094A02DK 9;32
11;094A02DK 9;094A08DK 9;13
11;094A08DK 9;094A02DK 9;13
11;094A02DK 9;093A02DK 9;32
11;093A02DK 9;092A03DK 9;30
11;092A03DK 9;092A04DK 9;5
12;034A04DK 4;044A05DK 4;9
12;044A05DK 4;043A03DK 4;30
12;043A03DK 4;032A14DK 4;12
12;032A14DK 4;032A04DK 4;22
12;032A04DK 4;042A26DK 4;5
12;042A26DK 4;042A05DK 4;6
12;042A05DK 4;042A26DK 4;6
12;042A26DK 4;032A04DK 4;5
12;032A04DK 4;041A17DK 4;15
12;041A17DK 4;031A11DK 4;11
12;031A11DK 4;041A18DK 4;6
12;041A18DK 4;031A08DK 4;4
12;031A08DK 4;041A18DK 4;4
12;041A18DK 4;031A11DK 4;6
12;031A11DK 4;041A17DK 4;11
12;041A17DK 4;032A04DK 4;15
12;032A04DK 4;042A26DK 4;5
12;042A26DK 4;042A01DK 4;7
12;042A01DK 4;042A26DK 4;7
12;042A26DK 4;032A04DK 4;5
12;032A04DK 4;032A14DK 4;22
12;032A14DK 4;043A03DK 4;12
12;043A03DK 4;044A05DK 4;30
12;044A05DK 4;014A02DK 4;7
12;014A02DK 4;014A02DK 3;15
12;014A02DK 3;034A02DK 3;8
12;034A02DK 3;014A02DK 3;8
12;014A02DK 3;014A02DK 4;15
12;014A02DK 4;044A05DK 4;7
12;044A05DK 4;034A04DK 4;9
12;034A04DK 4;044A20DK 4;14
12;044A20DK 4;035A24DK 4;12
12;035A24DK 4;045A16DK 4;12
12;045A16DK 4;045A17DK 4;15
12;045A17DK 4;045A05DK 4;9
12;045A05DK 4;045A17DK 4;9
12;045A17DK 4;025A02DK 4;27
12;025A02DK 4;025A02DK 5;9
12;025A02DK 5;054A01DK 5;20
12;054A01DK 5;044A04DK 5;12
12;044A04DK 5;044A04DK 6;6
12;044A04DK 6;044A04DK 7;7
12;044A04DK 7;044A04DK 8;7
12;044A04DK 8;044A04DK 9;7
12;044A04DK 9;044A04DK 10;6
12;044A04DK 10;044A04DK 11;6
12;044A04DK 11;044A04DK 12;6
12;044A04DK 12;044A04DK 13;6
12;044A04DK 13;044A04DK 14;6
12;044A04DK 14;044A04DK 15;6
12;044A04DK 15;044A04DK 16;6
12;044A04DK 16;044A04DK 18;6
12;044A04DK 18;044A04DK 19;7
12;044A04DK 19;194A02DK 19;3
12;194A02DK 19;094A08DK 19;4
12;094A08DK 19;194A02DK 19;4
12;194A02DK 19;044A04DK 19;3
12;044A04DK 19;044A04DK 18;7
12;044A04DK 18;044A04DK 16;6
12;044A04DK 16;044A04DK 15;6
12;044A04DK 15;044A04DK 14;6
12;044A04DK 14;044A04DK 13;6
12;044A04DK 13;044A04DK 12;6
12;044A04DK 12;044A04DK 11;6
12;044A04DK 11;114A07DK 11;11
12;114A07DK 11;113A02DK 11;33
12;113A02DK 11;093A08DK 11;19
12;093A08DK 11;113A02DK 11;19
12;113A02DK 11;043A14DK 11;8
12;043A14DK 11;043A14DK 12;5
12;043A14DK 12;043A14DK 13;5
12;043A14DK 13;043A14DK 14;5
12;043A14DK 14;043A14DK 15;5
12;043A14DK 15;153A10DK 15;2
12;153A10DK 15;093A08DK 15;6
12;093A08DK 15;153A10DK 15;6
12;153A10DK 15;043A14DK 15;2
12;043A14DK 15;043A14DK 16;5
12;043A14DK 16;163A03DK 16;14
12;163A03DK 16;163A10DK 16;19
12;163A10DK 16;163A03DK 16;19
12;163A03DK 16;032A14DK 16;12
12;032A14DK 16;032A14DK 15;10
12;032A14DK 15;032A14DK 14;10
12;032A14DK 14;142A01DK 14;22
12;142A01DK 14;141A05DK 14;30
12;141A05DK 14;091A06DK 14;7
12;091A06DK 14;141A05DK 14;7
12;141A05DK 14;142A01DK 14;30
12;142A01DK 14;143A01DK 14;33
12;143A01DK 14;043A14DK 14;8
12;043A14DK 14;043A14DK 15;5
12;043A14DK 15;043A14DK 16;5
12;043A14DK 16;043A14DK 18;6
12;043A14DK 18;043A14DK 19;6
12;043A14DK 19;192A03DK 19;48
12;192A03DK 19;182A01DK 18;48
12;182A01DK 18;032A14DK 18;7
12;032A14DK 18;032A14DK 16;15
12;032A14DK 16;032A14DK 15;10
12;032A14DK 15;152A01DK 15;28
12;152A01DK 15;151A01DK 15;23
12;151A01DK 15;091A06DK 15;6
12;091A06DK 15;151A01DK 15;6
12;151A01DK 15;031A21DK 15;12
12;031A21DK 15;031A21DK 14;7
12;031A21DK 14;031A21DK 13;7
12;031A21DK 13;131A01DK 13;12
12;131A01DK 13;091A06DK 13;8
12;091A06DK 13;131A01DK 13;8
12;131A01DK 13;031A21DK 13;12
12;031A21DK 13;031A21DK 12;7
12;031A21DK 12;031A21DK 11;7
12;031A21DK 11;031A21DK 10;7
12;031A21DK 10;031A21DK 9;7
12;031A21DK 9;091A04DK 9;12
12;091A04DK 9;091A06DK 9;5
12;091A06DK 9;091A04DK 9;5
12;091A04DK 9;031A21DK 9;12
12;031A21DK 9;031A21DK 10;7
12;031A21DK 10;031A21DK 11;7
12;031A21DK 11;031A21DK 12;7
12;031A21DK 12;031A21DK 13;7
12;031A21DK 13;131A01DK 13;12
12;131A01DK 13;091A06DK 13;8
13;034A04DK 4;044A20DK 4;14
13;044A20DK 4;035A24DK 4;12
13;035A24DK 4;045A16DK 4;12
13;045A16DK 4;045A17DK 4;15
13;045A17DK 4;025A02DK 4;27
13;025A02DK 4;025A02DK 5;9
13;025A02DK 5;054A12DK 5;20
13;054A12DK 5;054A06DK 5;12
13;054A06DK 5;054A05DK 5;3
