OperatorID;Room1;Room2;TravelTime
19;205A04DK 20;155A07DK 20;10
20;034A04DK 4;044A05DK 4;9
20;044A05DK 4;044A14DK 4;9
20;044A14DK 4;044A05DK 4;9
20;044A05DK 4;043A03DK 4;30
20;043A03DK 4;013A08DK 4;14
20;013A08DK 4;013A08DK 3;14
20;013A08DK 3;033A05DK 3;5
20;033A05DK 3;013A08DK 3;5
20;013A08DK 3;013A08DK 2;14
20;013A08DK 2;013A08DK 1;17
20;013A08DK 1;013A07DK 1;4
20;013A07DK 1;013A01DK 1;18
20;013A01DK 1;012A08DK 1;21
20;012A08DK 1;012A02DK 1;2
20;012A02DK 1;012A04DK 1;6
20;012A04DK 1;012A06DK 1;8
20;012A06DK 1;012A04DK 1;8
20;012A04DK 1;012A02DK 1;6
20;012A02DK 1;012A08DK 1;2
20;012A08DK 1;013A01DK 1;21
20;013A01DK 1;013A07DK 1;18
20;013A07DK 1;013A10DK 1;8
20;013A10DK 1;014A01DK 1;2
20;014A01DK 1;014A03DK 1;8
20;014A03DK 1;014A05DK 1;8
20;014A05DK 1;014A09DK 1;9
20;014A09DK 1;015A01DK 1;11
20;015A01DK 1;015A04DK 1;7
21;034A04DK 4;044A05DK 4;9
21;044A05DK 4;044A04DK 4;5
21;044A04DK 4;044A04DK 5;5
21;044A04DK 5;054A01DK 5;12
21;054A01DK 5;025A02DK 5;20
21;025A02DK 5;055A04DK 5;2
21;055A04DK 5;055A05DK 5;15
21;055A05DK 5;055A04DK 5;15
21;055A04DK 5;025A02DK 5;2
21;025A02DK 5;025A02DK 4;9
21;025A02DK 4;045A17DK 4;27
21;045A17DK 4;045A04DK 4;20
21;045A04DK 4;045A17DK 4;20
21;045A17DK 4;046A22DK 4;14
21;046A22DK 4;046A24DK 4;8
21;046A24DK 4;026A04DK 4;8
21;026A04DK 4;026A04DK 5;7
21;026A04DK 5;056A01DK 5;4
21;056A01DK 5;056A03DK 5;23
21;056A03DK 5;056A01DK 5;23
21;056A01DK 5;026A09DK 5;18
21;026A09DK 5;026A09DK 4;7
21;026A09DK 4;026A09DK 3;7
21;026A09DK 3;026A09DK 2;7
21;026A09DK 2;026A17DK 2;2
21;026A17DK 2;026A16DK 2;4
22;034A04DK 4;044A05DK 4;9
22;044A05DK 4;044A04DK 4;5
22;044A04DK 4;044A04DK 5;5
22;044A04DK 5;044A04DK 6;6
22;044A04DK 6;044A04DK 7;7
22;044A04DK 7;044A04DK 8;7
22;044A04DK 8;044A04DK 9;7
22;044A04DK 9;094A01DK 9;11
22;094A01DK 9;094A08DK 9;26
22;094A08DK 9;094A02DK 9;13
22;094A02DK 9;093A02DK 9;32
22;093A02DK 9;032A14DK 9;16
22;032A14DK 9;032A14DK 10;10
22;032A14DK 10;102A01DK 10;29
22;102A01DK 10;092A04DK 10;12
22;092A04DK 10;102A01DK 10;12
22;102A01DK 10;032A14DK 10;29
22;032A14DK 10;032A14DK 11;10
22;032A14DK 11;032A14DK 12;10
22;032A14DK 12;123A01DK 12;16
22;123A01DK 12;093A08DK 12;15
22;093A08DK 12;123A01DK 12;15
22;123A01DK 12;032A14DK 12;16
22;032A14DK 12;123A02DK 12;16
22;123A02DK 12;043A14DK 12;8
22;043A14DK 12;043A14DK 11;5
22;043A14DK 11;043A14DK 10;5
22;043A14DK 10;043A14DK 9;5
22;043A14DK 9;043A14DK 8;7
22;043A14DK 8;043A14DK 7;7
22;043A14DK 7;043A14DK 6;6
22;043A14DK 6;053A02DK 6;7
22;053A02DK 6;032A14DK 6;16
22;032A14DK 6;062A01DK 6;16
22;062A01DK 6;061A18DK 6;16
22;061A18DK 6;061A14DK 6;14
22;061A14DK 6;061A07DK 6;12
22;061A07DK 6;061A25DK 6;5
22;061A25DK 6;061P24DK 6;4
22;061P24DK 6;OPEN AREADK 6;16
22;OPEN AREADK 6;061A05DK 6;16
23;034A04DK 4;044A05DK 4;9
23;044A05DK 4;043A03DK 4;30
23;043A03DK 4;013A08DK 4;14
23;013A08DK 4;013A08DK 3;14
23;013A08DK 3;033A05DK 3;5
23;033A05DK 3;013A08DK 3;5
23;013A08DK 3;013A08DK 4;14
23;013A08DK 4;043A03DK 4;14
23;043A03DK 4;044A05DK 4;30
23;044A05DK 4;044A04DK 4;5
23;044A04DK 4;044A04DK 5;5
23;044A04DK 5;044A04DK 6;6
23;044A04DK 6;044A04DK 7;7
23;044A04DK 7;044A04DK 8;7
23;044A04DK 8;044A04DK 9;7
23;044A04DK 9;044A04DK 10;6
23;044A04DK 10;044A04DK 11;6
23;044A04DK 11;044A04DK 12;6
23;044A04DK 12;044A04DK 13;6
23;044A04DK 13;044A04DK 14;6
23;044A04DK 14;144A01DK 14;11
23;144A01DK 14;044A04DK 14;11
23;044A04DK 14;044A04DK 15;6
23;044A04DK 15;044A04DK 16;6
23;044A04DK 16;044A04DK 18;6
23;044A04DK 18;044A04DK 19;7
23;044A04DK 19;194A02DK 19;3
23;194A02DK 19;094A08DK 19;4
23;094A08DK 19;194A02DK 19;4
23;194A02DK 19;044A04DK 19;3
23;044A04DK 19;044A04DK 18;7
23;044A04DK 18;044A04DK 16;6
23;044A04DK 16;164A01DK 16;20
23;164A01DK 16;164A03DK 16;28
23;164A03DK 16;163A10DK 16;6
24;034A04DK 4;044A05DK 4;9
24;044A05DK 4;043A03DK 4;30
24;043A03DK 4;043A12DK 4;19
24;043A12DK 4;043A03DK 4;19
24;043A03DK 4;032A14DK 4;12
24;032A14DK 4;032A04DK 4;22
24;032A04DK 4;041A17DK 4;15
24;041A17DK 4;032A04DK 4;15
24;032A04DK 4;032A14DK 4;22
24;032A14DK 4;043A03DK 4;12
24;043A03DK 4;043A14DK 4;15
24;043A14DK 4;043A14DK 5;6
24;043A14DK 5;043A14DK 6;6
24;043A14DK 6;043A14DK 7;6
24;043A14DK 7;043A14DK 8;7
24;043A14DK 8;043A14DK 9;7
24;043A14DK 9;043A14DK 10;5
24;043A14DK 10;103A02DK 10;8
24;103A02DK 10;104A02DK 10;32
24;104A02DK 10;025A02DK 10;19
24;025A02DK 10;025A02DK 9;10
24;025A02DK 9;094A02DK 9;21
24;094A02DK 9;094A08DK 9;13
24;094A08DK 9;094A02DK 9;13
24;094A02DK 9;095A03DK 9;37
24;095A03DK 9;055A05_1DK 9;10
25;034A04DK 4;044A29DK 4;9
25;044A29DK 4;024A06DK 4;5
25;024A06DK 4;025A02DK 4;13
25;025A02DK 4;025A02DK 5;9
25;025A02DK 5;055A04DK 5;2
25;055A04DK 5;055A05DK 5;15
25;055A05DK 5;055A04DK 5;15
25;055A04DK 5;025A02DK 5;2
25;025A02DK 5;025A02DK 4;9
25;025A02DK 4;025A02_1DK 3;17
25;025A02_1DK 3;025A02_1DK 2;6
25;025A02_1DK 2;025A05DK 2;4
25;025A05DK 2;015A05DK 2;3
25;015A05DK 2;015A05DK 1;16
25;015A05DK 1;015A04DK 1;3
25;015A04DK 1;015A01DK 1;7
25;015A01DK 1;014A09DK 1;11
25;014A09DK 1;014A05DK 1;9
25;014A05DK 1;014A03DK 1;8
25;014A03DK 1;014A01DK 1;8
25;014A01DK 1;013A10DK 1;2
25;013A10DK 1;013A07DK 1;8
25;013A07DK 1;013A01DK 1;18
25;013A01DK 1;012A08DK 1;21
25;012A08DK 1;012A02DK 1;2
25;012A02DK 1;012A04DK 1;6
25;012A04DK 1;012A04DK 2;15
25;012A04DK 2;012A04DK 3;12
25;012A04DK 3;012A03DK 3;6
25;012A03DK 3;012A03DK 4;14
25;012A03DK 4;042A25DK 4;7
25;042A25DK 4;032A14DK 4;16
25;032A14DK 4;043A03DK 4;12
25;043A03DK 4;043A09DK 4;20
25;043A09DK 4;043A09DK 5;15
25;043A09DK 5;043A09DK 4;15
25;043A09DK 4;043A03DK 4;20
25;043A03DK 4;032A14DK 4;12
25;032A14DK 4;032A04DK 4;22
25;032A04DK 4;041A17DK 4;15
25;041A17DK 4;031A11DK 4;11
25;031A11DK 4;041A18DK 4;6
25;041A18DK 4;031A08DK 4;4
25;031A08DK 4;031A08DK 5;8
25;031A08DK 5;031A08DK 6;8
25;031A08DK 6;061A07DK 6;5
25;061A07DK 6;061A25DK 6;5
25;061A25DK 6;061A03DK 6;7

OperatorID;MA;Room;ProcessingTime;TotalCumulativeTime
1;MA_431830;014A01DK 1;110;182
1;MA_432001;013A07DK 1;110;302
1;MA_431677;092A04DK 4;110;497
1;MA_431692;091A06DK 11;110;730
1;MA_431690;091A06DK 11;110;840
1;MA_431703;091A06DK 15;110;1014
1;MA_431701;091A06DK 14;110;1168
1;MA_431699;091A06DK 14;110;1278
2;MA_431778;034A02DK 3;110;149
2;MA_431623;094A01DK 9;110;337
2;MA_431862;056A03DK 9;110;526
2;MA_431722;045A04DK 4;110;754
2;MA_431720;045A05DK 4;110;893
2;MA_431723;055A05DK 5;110;1065
2;MA_431726;055A05DK 5;110;1175
2;MA_431732;055A05DK 5;110;1285
3;MA_431670;093A08DK 4;110;157
3;MA_431678;092A04DK 4;110;297
3;MA_431762;044A05DK 4;110;459
3;MA_431764;044A05DK 4;110;569
3;MA_431777;034A02DK 3;110;709
3;MA_431763;044A05DK 4;110;849
3;MA_431735;054A04DK 5;110;978
3;MA_431725;055A05DK 5;110;1146
3;MA_431730;055A05DK 5;110;1256
4;MA_431860;086A10DK 8;110;244
4;MA_431747;205A05DK 20;110;559
4;MA_431752;205A05DK 20;110;669
4;MA_431753;205A05DK 20;110;779
4;MA_431756;205A05DK 20;110;889
4;MA_431749;205A05DK 20;110;999
4;MA_431751;205A05DK 20;110;1109
4;MA_431748;205A05DK 20;110;1219
5;MA_431776;044A07DK 4;110;129
5;MA_431630;094A08DK 9;110;323
5;MA_431640;055A05_1DK 9;110;493
5;MA_431641;055A05_1DK 9;110;603
5;MA_431707;056A03DK 5;110;837
5;MA_431713;046A08DK 4;110;1010
5;MA_431715;046A05DK 4;110;1138
5;MA_431714;046A05DK 4;110;1248
6;MA_431802;015A01DK 1;110;176
6;MA_431839;013A06DK 1;110;339
6;MA_431674;032A14DK 4;110;518
6;MA_431828;014A01DK 1;110;707
6;MA_432017;033A05DK 3;110;867
6;MA_431798;061A05DK 6;110;1142
6;MA_431794;061A03DK 6;110;1284
7;MA_431772;044A12DK 4;110;131
7;MA_431633;095A06DK 9;110;348
7;MA_431634;095A06DK 9;110;458
7;MA_431637;095A06DK 9;110;568
7;MA_431853;086A11DK 8;110;785
7;MA_431856;086A11DK 8;110;895
7;MA_431857;086A11DK 8;110;1005
7;MA_431744;196A01DK 19;110;1285
8;MA_431855;086A11DK 8;110;255
8;MA_431854;086A11DK 8;110;365
8;MA_431861;086A10DK 8;110;498
8;MA_431746;196A02DK 19;110;767
8;MA_431758;205A05DK 20;110;923
8;MA_431754;205A05DK 20;110;1033
8;MA_431759;205A05DK 20;110;1143
8;MA_431757;205A05DK 20;110;1253
9;MA_431773;044A12DK 4;110;131
9;MA_431683;042A01DK 4;110;329
9;MA_431796;061A03DK 6;110;520
9;MA_431793;061A03DK 6;110;630
9;MA_431786;061A21DK 6;110;776
9;MA_431694;091A06DK 13;110;964
9;MA_431695;091A06DK 13;110;1074
9;MA_431782;092A04DK 10;110;1271
10;MA_432019;033A05DK 3;110;182
10;MA_431829;014A01DK 1;110;342
10;MA_432002;015A08DK 1;110;552
10;MA_431704;025A09DK 2;110;692
10;MA_431858;086A10DK 8;110;904
10;MA_431859;086A10DK 8;110;1014
10;MA_431636;095A06DK 9;110;1220
11;MA_431679;092A04DK 4;110;171
11;MA_431682;092A04DK 4;110;281
11;MA_431784;092A04DK 10;110;503
11;MA_431783;092A04DK 10;110;613
11;MA_431698;091A06DK 14;110;816
11;MA_431697;091A06DK 14;110;926
11;MA_431788;061A14DK 6;110;1132
11;MA_431797;061A05DK 6;110;1295
12;MA_432064;104A01DK 10;110;173
12;MA_431686;092A04DK 11;110;376
12;MA_431687;092A04DK 11;110;486
12;MA_431685;092A04DK 11;110;596
12;MA_431688;092A04DK 11;110;706
12;MA_431689;091A06DK 11;110;857
12;MA_431696;091A06DK 13;110;1019
12;MA_431693;091A06DK 13;110;1129
12;MA_431700;091A06DK 14;110;1285
13;MA_432065;124A01DK 12;110;185
13;MA_431654;094A08DK 19;110;350
13;MA_431659;094A08DK 19;110;460
13;MA_431662;094A08DK 19;110;570
13;MA_431663;194A07DK 19;110;711
13;MA_432081;164A01DK 16;110;878
13;MA_431651;164A03DK 16;110;1016
13;MA_431647;163A10DK 16;110;1132
14;MA_431676;092A04DK 4;110;171
14;MA_431644;093A08DK 15;110;388
14;MA_431657;094A08DK 19;110;596
14;MA_431658;094A08DK 19;110;706
14;MA_431745;206A01DK 20;110;995
14;MA_431750;205A05DK 20;110;1181
14;MA_431755;205A05DK 20;110;1291
15;MA_431740;054A12DK 5;110;166
15;MA_431671;093A08DK 4;110;337
15;MA_431669;093A08DK 4;110;447
15;MA_431672;093A08DK 4;110;557
15;MA_432020;033A05DK 3;110;708
15;MA_432022;033A05DK 3;110;818
15;MA_431681;092A04DK 4;110;983
15;MA_431702;091A06DK 14;110;1238
16;MA_431734;054A04DK 5;110;138
16;MA_432066;124A01DK 12;110;313
16;MA_431628;094A08DK 9;110;489
16;MA_431627;094A08DK 9;110;599
16;MA_431626;094A08DK 9;110;709
16;MA_431629;094A08DK 9;110;819
16;MA_431631;094A08DK 9;110;929
16;MA_431969;094A02DK 9;110;1052
16;MA_431635;095A06DK 9;110;1209
17;MA_431780;034A02DK 3;110;149
17;MA_431775;044A14DK 4;110;298
17;MA_431733;054A01DK 5;110;439
17;MA_431680;092A04DK 4;110;623
17;MA_431675;092A04DK 4;110;733
17;MA_431739;053A02DK 6;110;892
17;MA_431645;093A08DK 15;110;1067
17;MA_431625;094A08DK 9;110;1268
18;MA_431779;034A02DK 3;110;149
18;MA_431767;044A05DK 4;110;289
18;MA_432025;033A05DK 3;110;462
18;MA_432021;033A05DK 3;110;572
18;MA_432023;033A05DK 3;110;682
18;MA_431684;042A01DK 4;110;871
18;MA_431787;061A21DK 6;110;1034
18;MA_431691;091A06DK 11;110;1206
19;MA_431736;054A04DK 6;110;147
19;MA_431646;093A08DK 15;110;355
19;MA_431648;163A10DK 16;110;511
19;MA_432080;164A09DK 16;110;667
19;MA_431655;094A08DK 19;110;805
19;MA_431661;094A08DK 19;110;915
19;MA_431660;094A08DK 19;110;1025
19;MA_431743;155A07DK 20;110;1290
20;MA_431774;044A14DK 4;110;128
20;MA_432016;033A05DK 3;110;310
20;MA_432018;033A05DK 3;110;420
20;MA_431901;012A06DK 1;110;625
20;MA_431902;012A04DK 1;110;743
20;MA_431905;012A08DK 1;110;861
20;MA_431904;012A08DK 1;110;971
20;MA_431805;014A01DK 1;110;1130
20;MA_431800;015A04DK 1;110;1283
21;MA_431766;044A05DK 4;110;119
21;MA_431729;055A05DK 5;110;288
21;MA_431727;055A05DK 5;110;398
21;MA_431731;055A05DK 5;110;508
21;MA_431728;055A05DK 5;110;618
21;MA_431721;045A04DK 4;110;801
21;MA_431706;056A03DK 5;110;995
21;MA_431705;056A03DK 5;110;1105
21;MA_431708;026A16DK 2;110;1283
22;MA_431765;044A05DK 4;110;119
22;MA_431624;094A08DK 9;110;303
22;MA_431785;092A04DK 10;110;525
22;MA_431781;093A08DK 12;110;727
22;MA_431738;053A02DK 6;110;934
22;MA_431737;053A02DK 6;110;1044
22;MA_431799;061A05DK 6;110;1269
23;MA_432024;033A05DK 3;110;182
23;MA_432067;144A01DK 14;110;433
23;MA_432068;144A01DK 14;110;543
23;MA_431656;094A08DK 19;110;696
23;MA_431653;044A04DK 19;110;813
23;MA_431652;164A01DK 16;110;956
23;MA_431649;163A10DK 16;110;1100
23;MA_431650;163A10DK 16;110;1210
24;MA_431664;043A12DK 4;110;168
24;MA_431932;041A17DK 4;110;346
24;MA_431970;104A02DK 10;110;597
24;MA_431632;094A08DK 9;110;770
24;MA_431642;055A05_1DK 9;110;940
24;MA_431643;055A05_1DK 9;110;1050
24;MA_431638;055A05_1DK 9;110;1160
24;MA_431639;055A05_1DK 9;110;1270
25;MA_431724;055A05DK 5;110;163
25;MA_431801;015A04DK 1;110;348
25;MA_431804;014A01DK 1;110;501
25;MA_431903;012A04DK 1;110;668
25;MA_431673;032A14DK 4;110;848
25;MA_431821;043A09DK 5;110;1005
25;MA_431795;061A03DK 6;110;1253
